x,y,yaw,v
-4.713174,8.786482,-3.140897,2.061829
-4.713174,8.786482,-3.140897,2.061829
-4.733792,8.786578,3.141238,2.06185
-4.733792,8.786578,3.141238,2.06185
-4.754411,8.78668,3.14036,2.06187
-4.775029,8.786815,3.13931,2.06189
-4.775029,8.786815,3.13931,2.06189
-4.795647,8.786957,3.138431,2.061902
-4.795647,8.786957,3.138431,2.061902
-4.816266,8.787132,3.137381,2.061914
-4.836884,8.787313,3.136502,2.061926
-4.857502,8.787528,3.135452,2.061936
-4.878121,8.787749,3.134573,2.061947
-4.898739,8.788004,3.133523,2.061957
-4.898739,8.788004,3.133523,2.061957
-4.919357,8.788265,3.132644,2.061966
-4.919357,8.788265,3.132644,2.061966
-4.939974,8.788559,3.131594,2.061975
-4.939974,8.788559,3.131594,2.061975
-4.960592,8.78886,3.130715,2.061983
-4.960592,8.78886,3.130715,2.061983
-4.981209,8.789194,3.129665,2.061936
-4.981209,8.789194,3.129665,2.061936
-5.001825,8.789535,3.128786,2.061898
-5.001825,8.789535,3.128786,2.061898
-5.001825,8.789535,3.128786,2.061898
-5.02244,8.789909,3.127736,2.061868
-5.043056,8.790264,3.127151,2.061843
-5.063672,8.790558,3.127335,2.061822
-5.084288,8.790828,3.127698,2.061806
-5.084288,8.790828,3.127698,2.061806
-5.084288,8.790828,3.127698,2.061806
-5.104895,8.791052,3.128444,2.059789
-5.104895,8.791052,3.128444,2.059789
-5.125484,8.791261,3.129141,2.058156
-5.146058,8.79143,3.130083,2.056834
-5.166621,8.791588,3.130896,2.055763
-5.166621,8.791588,3.130896,2.055763
-5.187173,8.79171,3.131906,2.054895
-5.207719,8.791823,3.132759,2.054193
-5.207719,8.791823,3.132759,2.054193
-5.228257,8.791901,3.133793,2.053624
-5.228257,8.791901,3.133793,2.053624
-5.248791,8.791971,3.13466,2.053164
-5.248791,8.791971,3.13466,2.053164
-5.248791,8.791971,3.13466,2.053164
-5.269321,8.792007,3.135701,2.052791
-5.269321,8.792007,3.135701,2.052791
-5.289847,8.792036,3.136573,2.052489
-5.289847,8.792036,3.136573,2.052489
-5.310367,8.792031,3.137618,2.051405
-5.330877,8.79202,3.138492,2.050527
-5.330877,8.79202,3.138492,2.050527
-5.351378,8.791975,3.139538,2.049816
-5.351378,8.791975,3.139538,2.049816
-5.371873,8.791923,3.140412,2.049241
-5.371873,8.791923,3.140412,2.049241
-5.371873,8.791923,3.140412,2.049241
-5.392363,8.791838,3.141458,2.048775
-5.392363,8.791838,3.141458,2.048775
-5.392363,8.791838,3.141458,2.048775
-5.412849,8.791747,-3.140854,2.048397
-5.412849,8.791747,-3.140854,2.048397
-5.433331,8.791622,-3.139808,2.048092
-5.433331,8.791622,-3.139808,2.048092
-5.45381,8.791491,-3.138935,2.047844
-5.474287,8.791327,-3.13789,2.047644
-5.494762,8.791156,-3.137018,2.047481
-5.515235,8.790953,-3.135973,2.047279
-5.535706,8.790743,-3.1351,2.047116
-5.535706,8.790743,-3.1351,2.047116
-5.535706,8.790743,-3.1351,2.047116
-5.556175,8.7905,-3.134056,2.046983
-5.576643,8.790251,-3.133184,2.046876
-5.597109,8.789969,-3.13214,2.046789
-5.597109,8.789969,-3.13214,2.046789
-5.617574,8.789681,-3.131267,2.046718
-5.617574,8.789681,-3.131267,2.046718
-5.617574,8.789681,-3.131267,2.046718
-5.638039,8.789359,-3.130223,2.046661
-5.658503,8.789032,-3.129351,2.046615
-5.678965,8.788671,-3.128307,2.046578
-5.678965,8.788671,-3.128307,2.046578
-5.678965,8.788671,-3.128307,2.046578
-5.699428,8.788305,-3.127435,2.046545
-5.699428,8.788305,-3.127435,2.046545
-5.719889,8.787905,-3.126392,2.046519
-5.740351,8.787524,-3.125813,2.046497
-5.740351,8.787524,-3.125813,2.046497
-5.760813,8.787204,-3.126001,2.04648
-5.760813,8.787204,-3.126001,2.04648
-5.781276,8.786909,-3.126366,2.046466
-5.801739,8.786659,-3.127108,2.046454
-5.801739,8.786659,-3.127108,2.046454
-5.822202,8.786424,-3.1278,2.046445
-5.822202,8.786424,-3.1278,2.046445
-5.842665,8.786229,-3.128735,2.046438
-5.842665,8.786229,-3.128735,2.046438
-5.863129,8.786044,-3.129542,2.046432
-5.883592,8.785896,-3.130545,2.046427
-5.883592,8.785896,-3.130545,2.046427
-5.904055,8.785756,-3.131392,2.046151
-5.904055,8.785756,-3.131392,2.046151
-5.924515,8.785651,-3.13242,2.045929
-5.924515,8.785651,-3.13242,2.045929
-5.944973,8.785554,-3.133282,2.045748
-5.944973,8.785554,-3.133282,2.045748
-5.96543,8.785491,-3.13432,2.045602
-5.985885,8.785434,-3.135187,2.045484
-5.985885,8.785434,-3.135187,2.045484
-6.00634,8.785411,-3.136228,2.045388
-6.00634,8.785411,-3.136228,2.045388
-6.00634,8.785411,-3.136228,2.045388
-6.026793,8.785395,-3.137098,2.04531
-6.047246,8.785412,-3.13814,2.045247
-6.047246,8.785412,-3.13814,2.045247
-6.067698,8.785436,-3.139011,2.045196
-6.067698,8.785436,-3.139011,2.045196
-6.08815,8.785492,-3.140053,2.045236
-6.08815,8.785492,-3.140053,2.045236
-6.08815,8.785492,-3.140053,2.045236
-6.108602,8.785555,-3.140924,2.045274
-6.108602,8.785555,-3.140924,2.045274
-6.129055,8.785651,3.141219,2.045311
-6.129055,8.785651,3.141219,2.045311
-6.149508,8.785754,3.140348,2.045345
-6.149508,8.785754,3.140348,2.045345
-6.169961,8.785889,3.139305,2.045378
-6.169961,8.785889,3.139305,2.045378
-6.190415,8.786031,3.138434,2.045409
-6.190415,8.786031,3.138434,2.045409
-6.210868,8.786205,3.137391,2.045439
-6.210868,8.786205,3.137391,2.045439
-6.231322,8.786386,3.136519,2.045468
-6.231322,8.786386,3.136519,2.045468
-6.231322,8.786386,3.136519,2.045468
-6.251776,8.7866,3.135476,2.045495
-6.251776,8.7866,3.135476,2.045495
-6.272228,8.78682,3.134605,2.045219
-6.272228,8.78682,3.134605,2.045219
-6.272228,8.78682,3.134605,2.045219
-6.292678,8.787073,3.133561,2.044995
-6.292678,8.787073,3.133561,2.044995
-6.313125,8.787307,3.132983,2.044814
-6.313125,8.787307,3.132983,2.044814
-6.313125,8.787307,3.132983,2.044814
-6.333572,8.78748,3.133172,2.044667
-6.333572,8.78748,3.133172,2.044667
-6.354018,8.787628,3.133537,2.044549
-6.354018,8.787628,3.133537,2.044549
-6.354018,8.787628,3.133537,2.044549
-6.374462,8.787731,3.13428,2.044452
-6.374462,8.787731,3.13428,2.044452
-6.394906,8.787819,3.134972,2.044375
-6.394906,8.787819,3.134972,2.044375
-6.394906,8.787819,3.134972,2.044375
-6.41535,8.787867,3.135907,2.044312
-6.41535,8.787867,3.135907,2.044312
-6.41535,8.787867,3.135907,2.044312
-6.435792,8.787905,3.136712,2.04426
-6.435792,8.787905,3.136712,2.04426
-6.456235,8.787907,3.137715,2.044299
-6.456235,8.787907,3.137715,2.044299
-6.476678,8.7879,3.138561,2.044336
-6.497122,8.787858,3.139588,2.044371
-6.497122,8.787858,3.139588,2.044371
-6.517566,8.787808,3.140449,2.044404
-6.53801,8.787725,3.141485,2.044436
-6.558454,8.787635,-3.140833,2.044466
-6.558454,8.787635,-3.140833,2.044466
-6.578898,8.787511,-3.139793,2.044495
-6.599343,8.787381,-3.138924,2.044522
-6.619788,8.787217,-3.137883,2.044548
-6.619788,8.787217,-3.137883,2.044548
-6.640233,8.787047,-3.137013,2.044573
-6.640233,8.787047,-3.137013,2.044573
-6.660677,8.786844,-3.135971,2.044597
-6.681123,8.786635,-3.1351,2.044619
-6.681123,8.786635,-3.1351,2.044619
-6.701567,8.786392,-3.134058,2.044641
-6.701567,8.786392,-3.134058,2.044641
-6.722013,8.786143,-3.133187,2.04472
-6.722013,8.786143,-3.133187,2.04472
-6.742458,8.785861,-3.132145,2.044796
-6.742458,8.785861,-3.132145,2.044796
-6.742458,8.785861,-3.132145,2.044796
-6.762905,8.785586,-3.131421,2.044868
-6.762905,8.785586,-3.131421,2.044868
-6.783352,8.785324,-3.130993,2.044936
-6.783352,8.785324,-3.130993,2.044936
-6.783352,8.785324,-3.130993,2.044936
-6.8038,8.785072,-3.13074,2.045002
-6.824249,8.784826,-3.13059,2.045064
-6.824249,8.784826,-3.13059,2.045064
-6.824249,8.784826,-3.13059,2.045064
-6.844699,8.784584,-3.1305,2.045123
-6.844699,8.784584,-3.1305,2.045123
-6.865149,8.784346,-3.130446,2.045179
-6.865149,8.784346,-3.130446,2.045179
-6.885599,8.78411,-3.130413,2.045233
-6.885599,8.78411,-3.130413,2.045233
-6.906051,8.783875,-3.130393,2.045267
-6.906051,8.783875,-3.130393,2.045267
-6.906051,8.783875,-3.130393,2.045267
-6.926502,8.783642,-3.130381,2.045299
-6.926502,8.783642,-3.130381,2.045299
-6.946954,8.783422,-3.13052,2.045329
-6.946954,8.783422,-3.13052,2.045329
-6.946954,8.783422,-3.13052,2.045329
-6.967407,8.78325,-3.13113,2.045358
-6.967407,8.78325,-3.13113,2.045358
-6.98786,8.783093,-3.131745,2.045385
-6.98786,8.783093,-3.131745,2.045385
-6.98786,8.783093,-3.131745,2.045385
-7.008313,8.782977,-3.132636,2.045412
-7.008313,8.782977,-3.132636,2.045412
-7.028767,8.782871,-3.133416,2.045437
-7.028767,8.782871,-3.133416,2.045437
-7.028767,8.782871,-3.133416,2.045437
-7.049222,8.782801,-3.134404,2.045461
-7.069676,8.78274,-3.135242,2.045454
-7.090131,8.782714,-3.136264,2.04545
-7.110585,8.782696,-3.137123,2.045446
-7.110585,8.782696,-3.137123,2.045446
-7.13104,8.782711,-3.138158,2.045442
-7.13104,8.782711,-3.138158,2.045442
-7.151494,8.782733,-3.139024,2.04544
-7.151494,8.782733,-3.139024,2.04544
-7.171948,8.782789,-3.140064,2.045438
-7.171948,8.782789,-3.140064,2.045438
-7.192403,8.782851,-3.140933,2.045436
-7.212857,8.782947,3.14121,2.045434
-7.212857,8.782947,3.14121,2.045434
-7.233311,8.783049,3.14034,2.045433
-7.253765,8.783184,3.139298,2.045432
-7.253765,8.783184,3.139298,2.045432
-7.274219,8.783325,3.138427,2.045432
-7.274219,8.783325,3.138427,2.045432
-7.294672,8.7835,3.137384,2.045431
-7.315125,8.783681,3.136513,2.045211
-7.335575,8.783895,3.135469,2.045033
-7.356023,8.784115,3.134598,2.044889
-7.356023,8.784115,3.134598,2.044889
-7.37647,8.784368,3.133555,2.044772
-7.37647,8.784368,3.133555,2.044772
-7.37647,8.784368,3.133555,2.044772
-7.396915,8.784627,3.132683,2.044678
-7.396915,8.784627,3.132683,2.044678
-7.41736,8.784919,3.13164,2.044601
-7.437803,8.785217,3.130769,2.044539
-7.458246,8.785549,3.129726,2.044489
-7.478688,8.785886,3.128855,2.044449
-7.499129,8.786257,3.127812,2.044416
-7.519568,8.786634,3.126941,2.044138
-7.540004,8.787043,3.125898,2.043912
-7.560438,8.787433,3.12532,2.04373
-7.580872,8.787763,3.125509,2.043582
-7.601305,8.788068,3.125874,2.043463
-7.621738,8.788327,3.126617,2.043366
-7.64217,8.788572,3.127308,2.043287
-7.64217,8.788572,3.127308,2.043287
-7.6626,8.788776,3.128243,2.043046
-7.6626,8.788776,3.128243,2.043046
-7.683029,8.788971,3.129049,2.04285
-7.683029,8.788971,3.129049,2.04285
-7.703456,8.789129,3.130051,2.042691
-7.703456,8.789129,3.130051,2.042691
-7.703456,8.789129,3.130051,2.042691
-7.723882,8.789278,3.130897,2.042563
-7.744306,8.789393,3.131924,2.042458
-7.744306,8.789393,3.131924,2.042458
-7.744306,8.789393,3.131924,2.042458
-7.76473,8.7895,3.132784,2.042374
-7.76473,8.7895,3.132784,2.042374
-7.785154,8.789573,3.13382,2.042306
-7.785154,8.789573,3.13382,2.042306
-7.805576,8.78964,3.134686,2.042251
-7.805576,8.78964,3.134686,2.042251
-7.805576,8.78964,3.134686,2.042251
-7.825998,8.789672,3.135725,2.042206
-7.825998,8.789672,3.135725,2.042206
-7.84642,8.789699,3.136594,2.04217
-7.84642,8.789699,3.136594,2.04217
-7.866842,8.789692,3.137634,2.04214
-7.866842,8.789692,3.137634,2.04214
-7.887263,8.789678,3.138503,2.042117
-7.887263,8.789678,3.138503,2.042117
-7.907684,8.789632,3.139544,2.042137
-7.907684,8.789632,3.139544,2.042137
-7.907684,8.789632,3.139544,2.042137
-7.928106,8.789579,3.140414,2.042156
-7.928106,8.789579,3.140414,2.042156
-7.948527,8.789494,3.141455,2.042174
-7.948527,8.789494,3.141455,2.042174
-7.948527,8.789494,3.141455,2.042174
-7.968949,8.789402,-3.14086,2.042191
-7.98937,8.789277,-3.139819,2.042208
-7.98937,8.789277,-3.139819,2.042208
-7.98937,8.789277,-3.139819,2.042208
-8.009792,8.789146,-3.138949,2.042224
-8.009792,8.789146,-3.138949,2.042224
-8.030214,8.788981,-3.137907,2.042239
-8.030214,8.788981,-3.137907,2.042239
-8.050636,8.788811,-3.137037,2.042253
-8.050636,8.788811,-3.137037,2.042253
-8.071057,8.788608,-3.135996,2.042267
-8.091479,8.788399,-3.135126,2.04228
-8.091479,8.788399,-3.135126,2.04228
-8.1119,8.788156,-3.134084,2.042292
-8.132322,8.787908,-3.133214,2.042304
-8.152743,8.787627,-3.132172,2.042315
-8.173164,8.787339,-3.131302,2.042325
-8.173164,8.787339,-3.131302,2.042325
-8.193585,8.787019,-3.13026,2.042404
-8.214007,8.786693,-3.12939,2.042478
-8.214007,8.786693,-3.12939,2.042478
-8.234429,8.786333,-3.128349,2.042549
-8.254851,8.785968,-3.127479,2.042616
-8.254851,8.785968,-3.127479,2.042616
-8.254851,8.785968,-3.127479,2.042616
-8.275264,8.785569,-3.126435,2.040633
-8.275264,8.785569,-3.126435,2.040633
-8.295658,8.785165,-3.125564,2.039028
-8.295658,8.785165,-3.125564,2.039028
-8.316037,8.784728,-3.12452,2.037727
-8.316037,8.784728,-3.12452,2.037727
-8.336405,8.784311,-3.123944,2.036674
-8.336405,8.784311,-3.123944,2.036674
-8.336405,8.784311,-3.123944,2.036674
-8.356764,8.783955,-3.124136,2.035822
-8.377116,8.783624,-3.124504,2.035131
-8.377116,8.783624,-3.124504,2.035131
-8.397463,8.783338,-3.125247,2.034572
-8.397463,8.783338,-3.125247,2.034572
-8.417805,8.783068,-3.125939,2.034119
-8.417805,8.783068,-3.125939,2.034119
-8.438143,8.782836,-3.126872,2.033752
-8.458477,8.782616,-3.127675,2.033455
-8.458477,8.782616,-3.127675,2.033455
-8.478812,8.782431,-3.128675,2.033737
-8.478812,8.782431,-3.128675,2.033737
-8.478812,8.782431,-3.128675,2.033737
-8.519491,8.782113,-3.13054,2.034262
-8.539835,8.781979,-3.131396,2.034506
-8.560181,8.781878,-3.132427,2.034739
-8.560181,8.781878,-3.132427,2.034739
-8.580529,8.781784,-3.13329,2.03496
-8.600879,8.781724,-3.134325,2.035171
-8.621232,8.781669,-3.135189,2.035371
-8.641587,8.781648,-3.136226,2.035562
-8.661943,8.781633,-3.137092,2.035745
-8.682301,8.781652,-3.13813,2.035806
-8.702659,8.781676,-3.138996,2.035865
-8.723018,8.781733,-3.140035,2.035921
-8.743378,8.781796,-3.140901,2.035974
-8.743378,8.781796,-3.140901,2.035974
-8.763737,8.781892,3.141245,2.036025
-8.763737,8.781892,3.141245,2.036025
-8.784098,8.781994,3.140378,2.036073
-8.804458,8.782129,3.139339,2.036119
-8.804458,8.782129,3.139339,2.036119
-8.824819,8.78227,3.138472,2.036163
-8.84518,8.782444,3.137433,2.036204
-8.84518,8.782444,3.137433,2.036204
-8.865542,8.782624,3.136566,2.036244
-8.865542,8.782624,3.136566,2.036244
-8.885904,8.782837,3.135527,2.036432
-8.885904,8.782837,3.135527,2.036432
-8.906268,8.783055,3.13466,2.036611
-8.906268,8.783055,3.13466,2.036611
-8.926633,8.783307,3.133621,2.036782
-8.926633,8.783307,3.133621,2.036782
-8.926633,8.783307,3.133621,2.036782
-8.947,8.783564,3.132753,2.036945
-8.947,8.783564,3.132753,2.036945
-8.967368,8.783855,3.131714,2.0371
-8.967368,8.783855,3.131714,2.0371
-8.987738,8.784151,3.130847,2.037247
-8.987738,8.784151,3.130847,2.037247
-9.008109,8.78448,3.129808,2.037388
-9.008109,8.78448,3.129808,2.037388
-9.008109,8.78448,3.129808,2.037388
-9.02848,8.784816,3.12894,2.037521
-9.02848,8.784816,3.12894,2.037521
-9.048853,8.785184,3.127901,2.037649
-9.048853,8.785184,3.127901,2.037649
-9.048853,8.785184,3.127901,2.037649
-9.069226,8.785558,3.127033,2.03777
-9.089601,8.785965,3.125994,2.038042
-9.109979,8.786378,3.125126,2.038301
-9.130358,8.786824,3.124086,2.038548
-9.150741,8.787251,3.123511,2.038783
-9.171126,8.787617,3.123701,2.039006
-9.171126,8.787617,3.123701,2.039006
-9.191514,8.787958,3.124066,2.039219
-9.191514,8.787958,3.124066,2.039219
-9.211905,8.788254,3.124807,2.039422
-9.2323,8.788535,3.125497,2.039804
-9.2323,8.788535,3.125497,2.039804
-9.252698,8.788777,3.126429,2.040168
-9.252698,8.788777,3.126429,2.040168
-9.2731,8.789008,3.127232,2.040514
-9.2731,8.789008,3.127232,2.040514
-9.293506,8.789202,3.128232,2.040844
-9.293506,8.789202,3.128232,2.040844
-9.313915,8.789389,3.129076,2.041159
-9.334328,8.78954,3.130101,2.041458
-9.354743,8.789684,3.13096,2.041743
-9.375162,8.789795,3.131994,2.042015
-9.395576,8.789898,3.13286,2.040944
-9.395576,8.789898,3.13286,2.040944
-9.415981,8.789968,3.1339,2.040077
-9.436378,8.790032,3.134768,2.039375
-9.436378,8.790032,3.134768,2.039375
-9.456769,8.790062,3.135809,2.038806
-9.456769,8.790062,3.135809,2.038806
-9.477155,8.790086,3.136678,2.038345
-9.497537,8.790076,3.137719,2.037973
-9.497537,8.790076,3.137719,2.037973
-9.517915,8.790061,3.138587,2.037671
-9.517915,8.790061,3.138587,2.037671
-9.53829,8.790012,3.139628,2.037426
-9.53829,8.790012,3.139628,2.037426
-9.558663,8.789958,3.140496,2.037228
-9.579035,8.78987,3.141536,2.037068
-9.579035,8.78987,3.141536,2.037068
-9.599405,8.789776,-3.140781,2.036938
-9.599405,8.789776,-3.140781,2.036938
-9.619773,8.78965,-3.139741,2.036833
-9.640141,8.789517,-3.138873,2.036904
-9.66051,8.789351,-3.137834,2.036972
-9.66051,8.789351,-3.137834,2.036972
-9.680879,8.78918,-3.136966,2.037037
-9.701249,8.788975,-3.135927,2.037099
-9.701249,8.788975,-3.135927,2.037099
-9.721619,8.788765,-3.135059,2.037158
-9.741989,8.788521,-3.13402,2.037214
-9.741989,8.788521,-3.13402,2.037214
-9.76236,8.788272,-3.133152,2.037267
-9.782731,8.78799,-3.132112,2.037318
-9.782731,8.78799,-3.132112,2.037318
-9.803103,8.787701,-3.131245,2.037367
-9.803103,8.787701,-3.131245,2.037367
-9.823475,8.78738,-3.130205,2.037639
-9.823475,8.78738,-3.130205,2.037639
-9.84385,8.787053,-3.129338,2.037898
-9.864227,8.786693,-3.128298,2.038145
-9.864227,8.786693,-3.128298,2.038145
-9.864227,8.786693,-3.128298,2.038145
-9.884607,8.78634,-3.127577,2.03838
-9.904989,8.786,-3.127152,2.038604
-9.904989,8.786,-3.127152,2.038604
-9.925373,8.78567,-3.126901,2.038817
-9.945759,8.785346,-3.126751,2.038914
-9.966147,8.785026,-3.126662,2.039007
-9.986535,8.784723,-3.126755,2.039096
-10.006925,8.784468,-3.127337,2.03918
-10.027315,8.784231,-3.127935,2.03926
-10.047707,8.784034,-3.128813,2.039336
-10.0681,8.783849,-3.129585,2.039409
-10.0681,8.783849,-3.129585,2.039409
-10.088494,8.7837,-3.130566,2.039478
-10.108889,8.78356,-3.131399,2.039544
-10.129284,8.783455,-3.132418,2.039607
-10.14968,8.783358,-3.133273,2.039667
-10.14968,8.783358,-3.133273,2.039667
-10.170078,8.783294,-3.134304,2.039909
-10.170078,8.783294,-3.134304,2.039909
-10.170078,8.783294,-3.134304,2.039909
-10.190478,8.783238,-3.135167,2.04014
-10.190478,8.783238,-3.135167,2.04014
-10.210881,8.783215,-3.136204,2.040359
-10.210881,8.783215,-3.136204,2.040359
-10.210881,8.783215,-3.136204,2.040359
-10.231286,8.783198,-3.13707,2.040569
-10.231286,8.783198,-3.13707,2.040569
-10.251692,8.783215,-3.138109,2.040768
-10.251692,8.783215,-3.138109,2.040768
-10.251692,8.783215,-3.138109,2.040768
-10.272093,8.783238,-3.138977,2.039366
-10.272093,8.783238,-3.138977,2.039366
-10.292481,8.783294,-3.140019,2.038231
-10.292481,8.783294,-3.140019,2.038231
-10.292481,8.783294,-3.140019,2.038231
-10.312858,8.783357,-3.140889,2.037312
-10.312858,8.783357,-3.140889,2.037312
-10.333228,8.783452,3.141255,2.036567
-10.333228,8.783452,3.141255,2.036567
-10.333228,8.783452,3.141255,2.036567
-10.35359,8.783554,3.140386,2.035965
-10.35359,8.783554,3.140386,2.035965
-10.373947,8.783688,3.139345,2.035476
-10.373947,8.783688,3.139345,2.035476
-10.373947,8.783688,3.139345,2.035476
-10.394299,8.783828,3.138477,2.035081
-10.414647,8.784002,3.137437,2.034761
-10.414647,8.784002,3.137437,2.034761
-10.414647,8.784002,3.137437,2.034761
-10.434993,8.784181,3.13657,2.034502
-10.434993,8.784181,3.13657,2.034502
-10.455336,8.784394,3.13553,2.034292
-10.455336,8.784394,3.13553,2.034292
-10.455336,8.784394,3.13553,2.034292
-10.475677,8.784612,3.134663,2.034122
-10.475677,8.784612,3.134663,2.034122
-10.496016,8.784863,3.133624,2.033984
-10.496016,8.784863,3.133624,2.033984
-10.496016,8.784863,3.133624,2.033984
-10.516348,8.78512,3.132757,2.032817
-10.516348,8.78512,3.132757,2.032817
-10.536669,8.78541,3.131718,2.031872
-10.536669,8.78541,3.131718,2.031872
-10.556983,8.78568,3.131145,2.031107
-10.556983,8.78568,3.131145,2.031107
-10.577289,8.785889,3.131338,2.030487
-10.577289,8.785889,3.131338,2.030487
-10.577289,8.785889,3.131338,2.030487
-10.597591,8.786074,3.131705,2.029985
-10.597591,8.786074,3.131705,2.029985
-10.617888,8.786212,3.132448,2.029579
-10.617888,8.786212,3.132448,2.029579
-10.617888,8.786212,3.132448,2.029579
-10.638182,8.786336,3.133138,2.02925
-10.638182,8.786336,3.133138,2.02925
-10.658473,8.786421,3.13407,2.028984
-10.658473,8.786421,3.13407,2.028984
-10.658473,8.786421,3.13407,2.028984
-10.678762,8.786495,3.134871,2.028768
-10.699048,8.786533,3.135869,2.028593
-10.699048,8.786533,3.135869,2.028593
-10.719334,8.786563,3.136709,2.028451
-10.719334,8.786563,3.136709,2.028451
-10.739613,8.786558,3.137731,2.027507
-10.739613,8.786558,3.137731,2.027507
-10.759885,8.786546,3.138586,2.026742
-10.780149,8.7865,3.139616,2.026122
-10.780149,8.7865,3.139616,2.026122
-10.780149,8.7865,3.139616,2.026122
-10.800408,8.786447,3.140477,2.02562
-10.820662,8.786362,3.14151,2.025214
-10.820662,8.786362,3.14151,2.025214
-10.840912,8.78627,-3.140814,2.024885
-10.861159,8.786145,-3.13978,2.024618
-10.861159,8.786145,-3.13978,2.024618
-10.8814,8.786014,-3.138917,2.023692
-10.901633,8.78585,-3.137882,2.022943
-10.901633,8.78585,-3.137882,2.022943
-10.921858,8.78568,-3.13702,2.022335
-10.921858,8.78568,-3.13702,2.022335
-10.921858,8.78568,-3.13702,2.022335
-10.942078,8.785478,-3.135985,2.021844
-10.942078,8.785478,-3.135985,2.021844
-10.962294,8.78527,-3.135123,2.021445
-10.962294,8.78527,-3.135123,2.021445
-10.982505,8.785029,-3.13409,2.021123
-11.002713,8.784782,-3.133228,2.020862
-11.002713,8.784782,-3.133228,2.020862
-11.002713,8.784782,-3.133228,2.020862
-11.022919,8.784503,-3.132195,2.02065
-11.022919,8.784503,-3.132195,2.02065
-11.043123,8.784218,-3.131334,2.020479
-11.043123,8.784218,-3.131334,2.020479
-11.063324,8.7839,-3.130301,2.020341
-11.083524,8.783577,-3.12944,2.020228
-11.083524,8.783577,-3.12944,2.020228
-11.103721,8.783221,-3.128407,2.019619
-11.103721,8.783221,-3.128407,2.019619
-11.123911,8.782859,-3.127547,2.019127
-11.144096,8.782465,-3.126514,2.018727
-11.144096,8.782465,-3.126514,2.018727
-11.164279,8.782091,-3.125946,2.018404
-11.164279,8.782091,-3.125946,2.018404
-11.164279,8.782091,-3.125946,2.018404
-11.184459,8.781778,-3.126142,2.018142
-11.204637,8.781489,-3.12651,2.01793
-11.204637,8.781489,-3.12651,2.01793
-11.204637,8.781489,-3.12651,2.01793
-11.224814,8.781247,-3.127251,2.017759
-11.224814,8.781247,-3.127251,2.017759
-11.24499,8.781019,-3.127937,2.01762
-11.24499,8.781019,-3.127937,2.01762
-11.265165,8.78083,-3.128865,2.017507
-11.265165,8.78083,-3.128865,2.017507
-11.285339,8.780652,-3.129662,2.017609
-11.285339,8.780652,-3.129662,2.017609
-11.285339,8.780652,-3.129662,2.017609
-11.305515,8.780509,-3.130655,2.017706
-11.305515,8.780509,-3.130655,2.017706
-11.325692,8.780362,-3.131344,2.017798
-11.325692,8.780362,-3.131344,2.017798
-11.325692,8.780362,-3.131344,2.017798
-11.34587,8.780203,-3.131747,2.017886
-11.34587,8.780203,-3.131747,2.017886
-11.366049,8.780036,-3.131983,2.01797
-11.366049,8.780036,-3.131983,2.01797
-11.366049,8.780036,-3.131983,2.01797
-11.386228,8.779863,-3.132123,2.01805
-11.386228,8.779863,-3.132123,2.01805
-11.406408,8.779686,-3.132205,2.018126
-11.406408,8.779686,-3.132205,2.018126
-11.426589,8.779506,-3.132254,2.018198
-11.426589,8.779506,-3.132254,2.018198
-11.44677,8.779325,-3.132284,2.018227
-11.44677,8.779325,-3.132284,2.018227
-11.44677,8.779325,-3.132284,2.018227
-11.466952,8.779142,-3.132302,2.018253
-11.466952,8.779142,-3.132302,2.018253
-11.487134,8.778946,-3.132166,2.018279
-11.487134,8.778946,-3.132166,2.018279
-11.487134,8.778946,-3.132166,2.018279
-11.527497,8.778442,-3.130951,2.018327
-11.527497,8.778442,-3.130951,2.018327
-11.547678,8.778142,-3.130068,2.018349
-11.567859,8.777832,-3.129297,2.01837
-11.567859,8.777832,-3.129297,2.01837
-11.58804,8.777486,-3.128318,2.01839
-11.58804,8.777486,-3.128318,2.01839
-11.608218,8.777132,-3.127491,2.017959
-11.608218,8.777132,-3.127491,2.017959
-11.628392,8.776744,-3.126479,2.017611
-11.648563,8.776348,-3.125631,2.017328
-11.668731,8.775919,-3.124607,2.0171
-11.688896,8.775484,-3.123753,2.016915
-11.688896,8.775484,-3.123753,2.016915
-11.709059,8.775016,-3.122725,2.016765
-11.709059,8.775016,-3.122725,2.016765
-11.729221,8.774541,-3.121868,2.016643
-11.729221,8.774541,-3.121868,2.016643
-11.729221,8.774541,-3.121868,2.016643
-11.74938,8.774034,-3.120838,2.016545
-11.74938,8.774034,-3.120838,2.016545
-11.769539,8.773521,-3.11998,2.016466
-11.769539,8.773521,-3.11998,2.016466
-11.769539,8.773521,-3.11998,2.016466
-11.789696,8.772975,-3.11895,2.016401
-11.789696,8.772975,-3.11895,2.016401
-11.809852,8.772424,-3.118091,2.016321
-11.809852,8.772424,-3.118091,2.016321
-11.809852,8.772424,-3.118091,2.016321
-11.830006,8.77184,-3.117061,2.016255
-11.830006,8.77184,-3.117061,2.016255
-11.85016,8.77125,-3.116203,2.016203
-11.85016,8.77125,-3.116203,2.016203
-11.870311,8.770603,-3.114879,2.01616
-11.870311,8.770603,-3.114879,2.01616
-11.890459,8.769856,-3.112794,2.016125
-11.890459,8.769856,-3.112794,2.016125
-11.910604,8.769047,-3.110538,2.016097
-11.910604,8.769047,-3.110538,2.016097
