x,y,yaw,v
-7.963328,0.007748,0.021464,0.5
-7.883347,0.009465,0.021464,0.5
-7.803365,0.011182,0.021464,0.5
-7.733381,0.012684,0.021464,0.5
-7.663397,0.014187,0.021464,0.5
-7.578417,0.016011,0.021464,0.5
-7.503434,0.017621,0.021464,0.5
-7.413455,0.019552,0.021464,0.5
-7.328474,0.021377,0.021464,0.5
-7.233496,0.023416,0.021464,0.5
-7.148516,0.02524,0.021464,0.5
-7.058537,0.027171,0.021464,0.5
-6.97855,0.028592,0.001562,0.5
-6.893573,0.026769,-0.027842,0.5
-6.803608,0.024263,-0.027842,0.5
-6.703647,0.021479,-0.027842,0.5
-6.608684,0.018835,-0.027842,0.5
-6.523717,0.016468,-0.027842,0.5
-6.443748,0.014241,-0.027842,0.5
-6.368777,0.012154,-0.027842,0.5
-6.293806,0.010066,-0.027842,0.5
-6.208839,0.007699,-0.027842,0.5
-6.12887,0.005472,-0.027842,0.5
-6.053899,0.003384,-0.027842,0.5
-5.97393,0.001157,-0.027842,0.5
-5.898959,-0.00093,-0.027842,0.5
-5.813992,-0.003297,-0.027842,0.5
-5.729025,-0.005663,-0.027842,0.5
-5.63906,-0.008168,-0.027842,0.5
-5.549094,-0.010674,-0.027842,0.5
-5.459129,-0.013179,-0.027842,0.5
-5.37916,-0.015406,-0.027842,0.5
-5.289195,-0.017912,-0.027842,0.5
-5.19923,-0.020417,-0.027842,0.5
-5.114263,-0.022783,-0.027842,0.5
-5.034294,-0.025011,-0.027842,0.5
-4.949327,-0.027377,-0.027842,0.5
-4.854364,-0.030021,-0.027842,0.5
-4.764399,-0.032527,-0.027842,0.5
-4.689428,-0.034615,-0.027842,0.5
-4.614457,-0.036703,-0.027842,0.5
-4.539486,-0.03879,-0.027842,0.5
-4.464515,-0.040878,-0.027842,0.5
-4.384546,-0.043105,-0.027842,0.5
-4.314573,-0.045054,-0.027842,0.5
-4.229606,-0.04742,-0.027842,0.5
-4.159633,-0.049369,-0.027842,0.5
-4.074666,-0.051735,-0.027842,0.5
-3.969707,-0.054658,-0.027842,0.5
-3.879742,-0.057164,-0.027842,0.5
-3.784778,-0.059808,-0.027842,0.5
-3.714806,-0.061757,-0.027842,0.5
-3.614844,-0.064541,-0.027842,0.5
-3.529877,-0.066907,-0.027842,0.5
-3.454906,-0.068995,-0.027842,0.5
-3.389932,-0.070804,-0.027842,0.5
-3.304964,-0.073171,-0.027842,0.5
-3.224995,-0.075398,-0.027842,0.5
-3.13503,-0.077903,-0.027842,0.5
-3.055061,-0.08013,-0.027842,0.5
-2.985088,-0.082079,-0.027842,0.5
-2.910118,-0.084167,-0.027842,0.5
-2.825151,-0.086533,-0.027842,0.5
-2.75018,-0.088621,-0.027842,0.5
-2.655216,-0.091266,-0.027842,0.5
-2.575247,-0.093493,-0.027842,0.5
-2.495278,-0.09572,-0.027842,0.5
-2.420307,-0.097807,-0.027842,0.5
-2.350335,-0.099756,-0.027842,0.5
-2.250373,-0.10254,-0.027842,0.5
-2.150412,-0.105324,-0.027842,0.5
-2.070443,-0.107551,-0.027842,0.5
-1.995472,-0.109639,-0.027842,0.5
-1.920501,-0.111727,-0.027842,0.5
-1.840532,-0.113954,-0.027842,0.5
-1.760563,-0.116181,-0.027842,0.5
-1.680594,-0.118408,-0.027842,0.5
-1.600625,-0.120635,-0.027842,0.5
-1.520656,-0.122862,-0.027842,0.5
-1.445685,-0.12495,-0.027842,0.5
-1.360718,-0.127316,-0.027842,0.5
-1.290745,-0.129265,-0.027842,0.5
-1.20078,-0.13177,-0.027842,0.5
-1.120811,-0.133997,-0.027842,0.5
-1.025848,-0.136642,-0.027842,0.5
-0.940881,-0.139008,-0.027842,0.5
-0.855914,-0.141374,-0.027842,0.5
-0.780943,-0.143462,-0.027842,0.5
-0.700974,-0.145689,-0.027842,0.5
-0.631001,-0.147638,-0.027842,0.5
-0.561028,-0.149587,-0.027842,0.5
-0.486057,-0.151674,-0.027842,0.5
-0.411086,-0.153762,-0.027842,0.5
-0.341114,-0.155711,-0.027842,0.5
-0.271141,-0.15766,-0.027842,0.5
-0.206166,-0.159469,-0.027842,0.5
-0.131195,-0.161557,-0.027842,0.5
-0.046228,-0.163923,-0.027842,0.5
